"Datasources","End DateTime","Process Description","Queue DateTime","Start DateTime","Status","Catalog","Category","Classification Name","Column Name","Comments","Confidence score","DB Name","Data-Source Name","Data-Source Type","Data-Source URL","Full Datasource Description","Host","Port","Rule Description","Schema","Service Name","Table Name"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","Policy Name (custom)","Date: 2024-04-09 15:38:13
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.events Policy Name (custom)
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: lname
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%L%NAME%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","lname","dbo","","events"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","Role Name (custom)","Date: 2024-04-09 15:38:13
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.events Role Name (custom)
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: lname
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%L%NAME%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","lname","dbo","","events"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","Rule Name (custom)","Date: 2024-04-09 15:38:13
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.events Rule Name (custom)
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: lname
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%L%NAME%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","lname","dbo","","events"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","ServiceFileName (custom)","Date: 2024-04-09 15:38:13
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.events ServiceFileName (custom)
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: lname
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%L%NAME%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","lname","dbo","","events"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","SNA Global Network Name (custom)","Date: 2024-04-09 15:38:13
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.events SNA Global Network Name (custom)
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: lname
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%L%NAME%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","lname","dbo","","events"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","User Display Name (custom)","Date: 2024-04-09 15:38:13
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.events User Display Name (custom)
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: lname
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%L%NAME%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","lname","dbo","","events"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","User Display Name Label (custom)","Date: 2024-04-09 15:38:13
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.events User Display Name Label (custom)
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: lname
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%L%NAME%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","lname","dbo","","events"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","Destination Address","Date: 2024-04-09 15:38:13
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.events Destination Address
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: addr
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%ADDR%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","addr","dbo","","events"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","Source Address","Date: 2024-04-09 15:38:13
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.events Source Address
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: addr
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%ADDR%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","addr","dbo","","events"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","EC StartAddress (custom)","Date: 2024-04-09 15:38:13
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.events EC StartAddress (custom)
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: addr
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%ADDR%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","addr","dbo","","events"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","StartAddress (custom)","Date: 2024-04-09 15:38:13
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.events StartAddress (custom)
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: addr
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%ADDR%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","addr","dbo","","events"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","Thycotic Source IP Address (custom)","Date: 2024-04-09 15:38:13
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.events Thycotic Source IP Address (custom)
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: addr
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%ADDR%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","addr","dbo","","events"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","Source Geographic Country/Region","Date: 2024-04-09 15:38:13
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.events Source Geographic Country/Region
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: country
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%COUNTRY%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","country","dbo","","events"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","Destination Geographic Country/Region","Date: 2024-04-09 15:38:13
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.events Destination Geographic Country/Region
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: country
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%COUNTRY%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","country","dbo","","events"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","birthdate","Date: 2024-04-09 15:38:14
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.PCI birthdate
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: date
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%DATE%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","date","dbo","","PCI"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","cc_expiredate","Date: 2024-04-09 15:38:14
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.PCI cc_expiredate
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: date
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%DATE%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","date","dbo","","PCI"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","birthdate","Date: 2024-04-09 15:38:14
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.PCI birthdate
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: birth
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%BIRTH%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","birth","dbo","","PCI"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","gender","Date: 2024-04-09 15:38:14
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.PCI gender
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: gender
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%GENDER%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","gender","dbo","","PCI"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","maiden name","Date: 2024-04-09 15:38:14
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.PCI maiden name
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: name
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%NAME%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","name","dbo","","PCI"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","last name","Date: 2024-04-09 15:38:14
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.PCI last name
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: name
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%NAME%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","name","dbo","","PCI"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","first name","Date: 2024-04-09 15:38:14
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.PCI first name
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: name
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%NAME%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","name","dbo","","PCI"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","first name","Date: 2024-04-09 15:38:14
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.PCI first name
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: fname
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%F%NAME%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","fname","dbo","","PCI"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","last name","Date: 2024-04-09 15:38:14
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.PCI last name
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: lname
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%L%NAME%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","lname","dbo","","PCI"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","address","Date: 2024-04-09 15:38:14
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.PCI address
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: addr
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%ADDR%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","addr","dbo","","PCI"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","city","Date: 2024-04-09 15:38:14
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.PCI city
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Catalog Search: city
TABLE_TYPE='TABLE', COLUMN_NAME_LIKE='%CITY%'
Action: Add to Group of Objects: Add to GDPR sensitive objects
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","city","dbo","","PCI"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","SSN","Date: 2024-04-09 15:38:14
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.PCI SSN
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Search For Data: -democustom
TABLE_TYPE='TABLE', DATA_TYPE='NUMBER,TEXT', SEARCH_VALUE_PATTERN='^[0-8][0-9]{2}[- ]?[0-9][1-9][- ]?[0-9]{4}[ ]{0,20}$', SKIP_EMPTY_NULL='false', SHOW_UNIQUE_VALUES='false', CONFIDENCE_SCORE='false'
Action: Add to Group of Objects: -add to gdpr itself
Add Member Type='NAMEONLY', Replace Group Content='false', Object Group='GDPR Personal Data Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","	-democustom","dbo","","PCI"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","GDPR","GDPR","CCN","Date: 2024-04-09 15:38:14
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.PCI CCN
Category: 'GDPR' Classification: 'GDPR' Comprehensive: true
Rule: Search For Data: guardium://CREDIT_CARD credit_card_rule_35_04092024033507
TABLE_TYPE='TABLE', DATA_TYPE='NUMBER,TEXT', MINIMUM_LENGTH='16', SEARCH_VALUE_PATTERN='^[0-9]{4}[-, ]?[0-9]{4}[-, ]?[0-9]{4}[-, ]?[0-9]{4}[ ]*$', SKIP_EMPTY_NULL='false', SHOW_UNIQUE_VALUES='false', CONFIDENCE_SCORE='false'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","guardium://CREDIT_CARD credit_card_rule_35_04092024033507","dbo","","PCI"
"MS SQL SERVER MSSQL","2024-04-09 15:38:15","	-DemoDiscovery","2024-04-09 15:38:06","2024-04-09 15:38:12","COMPLETED","GDP","Sensitive Data","PCI","SSN","Date: 2024-04-09 15:38:14
Datasource: MS SQL SERVER 10.221.192.30: 53083 GDP 
Object: GDP.dbo.PCI SSN
Category: 'Sensitive Data' Classification: 'PCI' Comprehensive: true
Rule: Search For Data: customCCN
TABLE_TYPE='TABLE', TABLE_NAME_LIKE='%PCI', DATA_TYPE='NUMBER,TEXT', SKIP_EMPTY_NULL='false', SHOW_UNIQUE_VALUES='false', CONFIDENCE_SCORE='false'
Action: Add to Group of Objects: -add
Add Member Type='FULLNAME', Replace Group Content='false', Object Group='Sensitive Objects'","","GDP ","MSSQL ","MS SQL SERVER ","jdbc:guardium:sqlserver://10.221.192.30:53083;DatabaseName=GDP;CryptoProtocolVersion=TLSv1,TLSv1.1,TLSv1.2","MSSQL : MS SQL SERVER : 10.221.192.30 :  : GDP : 53083 :","10.221.192.30 ","53083 ","customCCN","dbo","","PCI"
